202102,Aerospace Engineering,Aerodynamics,26766,AE 3030,B,Class,8:25 am - 10:20 am,TR,Guggenheim 442,Pui-Kuen   Yeung (P),"GraduateSemester,UndergraduateSemester",4.000 Credits,"HybridCourse,Low-cost$40orundrreqtxtbk"
202102,Aerospace Engineering,Aerodynamics,32692,AE 3030,R,Class,TBA,,TBA,Narayanamoorthy Lakshmi  Sankar (P),"GraduateSemester,UndergraduateSemester",4.000 Credits,GTLMetz(UGProgram)
202102,Aerospace Engineering,Structural Analysis,26767,AE 3140,A,Class,12:30 pm - 1:45 pm,TR,TBA,James I  Craig (P),"GraduateSemester,UndergraduateSemester",3.000 Credits,RemoteSynchronousCourse
202102,Aerospace Engineering,Structural Analysis,30714,AE 3140,B,Class,8:00 am - 9:15 am,WF,TBA,James I  Craig (P),"GraduateSemester,UndergraduateSemester",3.000 Credits,RemoteSynchronousCourse
202102,Aerospace Engineering,Intro AE Vehicle Perform,26775,AE 3330,A,Class,11:00 am - 12:15 pm,MW,Guggenheim 442,John Allen  Dec (P),"GraduateSemester,UndergraduateSemester",3.000 Credits,HybridCourse
202102,Aerospace Engineering,Intro AE Vehicle Perform,26768,AE 3330,B,Class,12:30 pm - 1:45 pm,TR,Mason 5134,John Allen  Dec (P),"GraduateSemester,UndergraduateSemester",3.000 Credits,HybridCourse
202102,Aerospace Engineering,Intro AE Vehicle Perform,32693,AE 3330,R,Class,TBA,,TBA,Narayanamoorthy Lakshmi  Sankar (P),"GraduateSemester,UndergraduateSemester",3.000 Credits,GTLMetz(UGProgram)
202102,Aerospace Engineering,Design&System Eng Method,27409,AE 3340,A,Class,11:00 am - 11:50 am,MW,ES&T L1255,Elena   Garcia (P),"GraduateSemester,UndergraduateSemester",2.000 Credits,HybridCourse
202102,Aerospace Engineering,Design Competition III,31017,AE 3355,A,Class,5:00 pm - 5:50 pm,T,Guggenheim 244,Carl Christopher  Johnson (P),"GraduateSemester,UndergraduateSemester",3.000 Credits,"HybridCourse,TechElectCS,Engr,&Sciences"
202102,Aerospace Engineering,Design Competition III,22275,AE 3355,A01,Class,6:30 pm - 9:15 pm,TR,Guggenheim 244,Carl Christopher  Johnson (P),"GraduateSemester,UndergraduateSemester",0.000 Credits,"HybridCourse,TechElectCS,Engr,&Sciences"
202102,Aerospace Engineering,Sys Dynamics&Vibration,26770,AE 3530,A,Class,9:30 am - 10:20 am,MWF,Love (MRDC II) 185,Panagiotis   Tsiotras (P),"GraduateSemester,UndergraduateSemester",3.000 Credits,HybridCourse
202102,Aerospace Engineering,Sys Dynamics&Vibration,30723,AE 3530,B,Class,3:30 pm - 4:45 pm,TR,Weber SST III 2,Chance Carue  McColl (P),"GraduateSemester,UndergraduateSemester",3.000 Credits,HybridCourse
202102,Aerospace Engineering,Sys Dynamics&Vibration,35423,AE 3530,R,Class,TBA,,TBA,Chance Carue  McColl (P),"GraduateSemester,UndergraduateSemester",3.000 Credits,GTLMetz(UGProgram)
202102,Aerospace Engineering,Ctrl Sys Analysis&Design,27410,AE 3531,A,Class,2:00 pm - 3:15 pm,WF,Weber SST III 2,Kelly Ann  Griendling (P),"GraduateSemester,UndergraduateSemester",3.000 Credits,HybridCourse
202102,Aerospace Engineering,Exper Fluids&Solid Mech,30749,AE 3610,A,Class,12:30 pm - 1:20 pm,M,Weber SST III 2,"Juergen   Rauleder (P), Graeme J  Kennedy","GraduateSemester,UndergraduateSemester",2.000 Credits,HybridCourse
202102,Aerospace Engineering,Exper Fluids&Solid Mech,30779,AE 3610,A02,Class,8:25 am - 10:20 am,T,Engr Science & Mech G2,"Juergen   Rauleder (P), Graeme J  Kennedy","GraduateSemester,UndergraduateSemester",0.000 Credits,HybridCourse
202102,Aerospace Engineering,Exper Fluids&Solid Mech,30780,AE 3610,A03,Class,8:25 am - 10:20 am,W,Engr Science & Mech G2,"Juergen   Rauleder (P), Graeme J  Kennedy","GraduateSemester,UndergraduateSemester",0.000 Credits,HybridCourse
202102,Aerospace Engineering,Exper Fluids&Solid Mech,30782,AE 3610,A04,Class,8:25 am - 10:20 am,R,Engr Science & Mech G2,"Juergen   Rauleder (P), Graeme J  Kennedy","GraduateSemester,UndergraduateSemester",0.000 Credits,HybridCourse
202102,Aerospace Engineering,Exper Fluids&Solid Mech,30783,AE 3610,A05,Class,8:25 am - 10:20 am,F,Engr Science & Mech G2,"Juergen   Rauleder (P), Graeme J  Kennedy","GraduateSemester,UndergraduateSemester",0.000 Credits,HybridCourse
202102,Aerospace Engineering,Exper Fluids&Solid Mech,30784,AE 3610,A06,Class,12:30 pm - 2:25 pm,T,Engr Science & Mech G2,"Juergen   Rauleder (P), Graeme J  Kennedy","GraduateSemester,UndergraduateSemester",0.000 Credits,HybridCourse
202102,Aerospace Engineering,Exper Fluids&Solid Mech,30785,AE 3610,A07,Class,12:30 pm - 2:25 pm,W,Engr Science & Mech G2,"Juergen   Rauleder (P), Graeme J  Kennedy","GraduateSemester,UndergraduateSemester",0.000 Credits,HybridCourse
202102,Aerospace Engineering,Exper Fluids&Solid Mech,30787,AE 3610,A08,Class,12:30 pm - 2:25 pm,R,Engr Science & Mech G2,"Juergen   Rauleder (P), Graeme J  Kennedy","GraduateSemester,UndergraduateSemester",0.000 Credits,HybridCourse
202102,Aerospace Engineering,Exper Fluids&Solid Mech,30789,AE 3610,A09,Class,12:30 pm - 2:25 pm,F,Engr Science & Mech G2,"Juergen   Rauleder (P), Graeme J  Kennedy","GraduateSemester,UndergraduateSemester",0.000 Credits,HybridCourse
202102,Aerospace Engineering,Exper Fluids&Solid Mech,30790,AE 3610,A10,Class,3:30 pm - 5:25 pm,M,Engr Science & Mech G2,"Juergen   Rauleder (P), Graeme J  Kennedy","GraduateSemester,UndergraduateSemester",0.000 Credits,HybridCourse
202102,Aerospace Engineering,Exper Fluids&Solid Mech,34312,AE 3610,A11,Class,3:30 pm - 5:25 pm,T,Engr Science & Mech G2,"Juergen   Rauleder (P), Graeme J  Kennedy","GraduateSemester,UndergraduateSemester",0.000 Credits,HybridCourse
202102,Aerospace Engineering,Exper Fluids&Solid Mech,34311,AE 3610,A12,Class,3:30 pm - 5:25 pm,W,Engr Science & Mech G2,"Juergen   Rauleder (P), Graeme J  Kennedy","GraduateSemester,UndergraduateSemester",0.000 Credits,HybridCourse
